Id,Category,bert,xlnet,roberta
1360,0,19,19,19
1361,0,19,19,19
1362,0,26,26,26
1363,0,19,19,19
1364,0,26,26,26
1365,0,26,26,26
1366,0,7,7,7
1367,0,19,19,19
1368,0,19,19,19
1369,0,8,8,8
1370,0,19,19,19
1371,0,20,20,20
1372,0,19,19,19
1373,0,22,22,22
1374,0,10,10,10
1375,0,19,19,19
1376,0,19,15,15
1377,0,20,20,20
1378,0,3,3,3
1379,0,9,9,9
1380,0,19,3,3
1381,0,19,19,19
1382,0,3,3,3
1383,0,0,0,3
1384,0,19,19,19
1385,0,7,3,3
1386,0,19,19,19
1387,0,14,14,14
1388,0,19,19,19
1389,0,19,19,19
1390,0,4,4,4
1391,0,27,27,27
1392,0,19,19,19
1393,0,20,20,20
1394,0,6,19,19
1395,0,3,3,3
1396,0,3,3,3
1397,0,26,26,26
1398,0,19,19,19
1399,0,19,19,19
1400,0,19,19,19
1401,0,6,6,6
1402,0,14,14,14
1403,0,19,19,19
1404,0,20,20,20
1405,0,19,19,19
1406,0,20,20,20
1407,0,13,13,13
1408,0,25,25,25
1409,0,19,19,19
1410,0,20,6,18
1411,0,19,19,19
1412,0,22,22,22
1413,0,19,19,19
1414,0,22,22,22
1415,0,20,20,20
1416,0,6,6,6
1417,0,12,12,12
1418,0,1,1,1
1419,0,19,19,19
1420,0,8,8,8
1421,0,22,22,22
1422,0,8,19,8
1423,0,19,19,19
1424,0,6,24,6
1425,0,6,26,3
1426,0,11,11,11
1427,0,6,6,6
1428,0,5,5,5
1429,0,19,19,19
1430,0,19,19,19
1431,0,19,19,19
1432,0,3,15,15
1433,0,6,6,6
1434,0,19,19,19
1435,0,19,19,19
1436,0,19,19,19
1437,0,24,24,24
1438,0,6,6,6
1439,0,5,5,5
1440,0,19,19,19
1441,0,26,26,26
1442,0,14,6,3
1443,0,22,22,22
1444,0,20,20,20
1445,0,9,19,9
1446,0,14,14,14
1447,0,20,20,20
1448,0,17,17,17
1449,0,20,20,20
1450,0,19,19,19
1451,0,26,26,26
1452,0,1,1,1
1453,0,19,19,19
1454,0,27,27,27
1455,0,22,11,11
1456,0,19,19,19
1457,0,19,19,19
1458,0,19,19,19
1459,0,3,3,3
1460,0,22,22,22
1461,0,19,19,19
1462,0,20,20,20
1463,0,0,0,6
1464,0,14,14,14
1465,0,6,6,6
1466,0,1,1,1
1467,0,5,5,5
1468,0,19,19,19
1469,0,19,19,19
1470,0,19,19,19
1471,0,19,19,19
1472,0,22,22,22
1473,0,19,19,19
1474,0,20,20,20
1475,0,6,6,6
1476,0,6,19,19
1477,0,15,15,15
1478,0,6,6,6
1479,0,10,10,20
1480,0,6,6,6
1481,0,26,26,26
1482,0,19,19,27
1483,0,19,19,19
1484,0,19,19,19
1485,0,19,19,19
1486,0,19,19,19
1487,0,15,15,15
1488,0,25,25,25
1489,0,19,19,19
1490,0,19,19,19
1491,0,26,26,26
1492,0,19,19,19
1493,0,26,26,26
1494,0,11,16,26
1495,0,20,20,20
1496,0,6,6,6
1497,0,18,18,18
1498,0,19,19,19
1499,0,18,18,18
1500,0,26,26,26
1501,0,19,19,19
1502,0,6,6,6
1503,0,1,1,25
1504,0,11,11,11
1505,0,22,22,22
1506,0,18,18,18
1507,0,6,6,6
1508,0,19,19,19
1509,0,19,19,19
1510,0,19,19,19
1511,0,10,10,10
1512,0,25,25,25
1513,0,12,12,12
1514,0,19,19,19
1515,0,14,14,14
1516,0,26,26,26
1517,0,20,5,5
1518,0,19,19,19
1519,0,15,26,15
1520,0,19,19,19
1521,0,19,24,19
1522,0,27,27,27
1523,0,19,19,19
1524,0,19,19,19
1525,0,12,12,18
1526,0,19,22,19
1527,0,6,6,6
1528,0,19,19,19
1529,0,25,25,25
1530,0,19,19,19
1531,0,3,3,3
1532,0,19,19,19
1533,0,13,13,13
1534,0,19,19,19
1535,0,19,19,19
1536,0,6,6,6
1537,0,6,6,6
1538,0,19,19,19
1539,0,19,19,19
1540,0,22,22,19
1541,0,19,19,19
1542,0,19,19,19
1543,0,15,15,15
1544,0,19,19,19
1545,0,26,26,23
1546,0,6,6,6
1547,0,6,6,6
1548,0,24,24,24
1549,0,26,26,26
1550,0,3,3,3
1551,0,8,8,8
1552,0,26,26,26
1553,0,20,20,20
1554,0,26,26,26
1555,0,19,19,19
1556,0,19,19,19
1557,0,1,1,1
1558,0,19,19,19
1559,0,26,6,26
1560,0,27,27,27
1561,0,19,19,19
1562,0,19,19,19
1563,0,19,19,19
1564,0,19,19,19
1565,0,19,19,19
1566,0,26,26,19
1567,0,27,27,27
1568,0,20,20,20
1569,0,1,20,1
1570,0,20,20,20
1571,0,19,19,19
1572,0,19,19,19
1573,0,6,6,6
1574,0,19,19,19
1575,0,11,11,11
1576,0,8,8,8
1577,0,10,10,10
1578,0,13,13,13
1579,0,25,25,25
1580,0,3,24,15
1581,0,26,26,26
1582,0,19,19,19
1583,0,20,20,20
1584,0,20,20,20
1585,0,11,11,11
1586,0,9,9,9
1587,0,6,6,6
1588,0,26,26,26
1589,0,14,14,14
1590,0,19,19,19
1591,0,19,19,19
1592,0,20,20,20
1593,0,19,19,19
1594,0,6,6,6
1595,0,22,22,22
1596,0,19,19,19
1597,0,13,13,13
1598,0,22,22,22
1599,0,3,3,3
1600,0,22,22,22
1601,0,19,19,19
1602,0,25,25,25
1603,0,19,19,19
1604,0,8,8,8
1605,0,19,19,19
1606,0,27,27,27
1607,0,20,20,20
1608,0,6,6,6
1609,0,19,19,19
1610,0,11,8,8
1611,0,19,19,19
1612,0,19,19,19
1613,0,6,20,20
1614,0,19,19,19
1615,0,19,19,19
1616,0,11,11,11
1617,0,24,24,24
1618,0,19,19,19
1619,0,19,19,19
1620,0,14,14,14
1621,0,5,5,5
1622,0,19,19,19
1623,0,12,12,12
1624,0,19,19,19
1625,0,19,19,19
1626,0,19,19,19
1627,0,18,18,18
1628,0,22,22,22
1629,0,26,14,26
1630,0,6,26,26
1631,0,26,26,26
1632,0,19,19,19
1633,0,6,6,6
1634,0,26,19,26
1635,0,13,13,13
1636,0,26,26,26
1637,0,26,26,26
1638,0,26,26,26
1639,0,20,20,20
1640,0,24,19,24
1641,0,19,19,19
1642,0,18,19,19
1643,0,19,19,19
1644,0,19,19,19
1645,0,19,19,19
1646,0,20,20,20
1647,0,26,26,26
1648,0,7,7,7
1649,0,22,22,22
1650,0,19,19,19
1651,0,19,19,19
1652,0,19,19,19
1653,0,6,6,6
1654,0,19,19,19
1655,0,6,6,6
1656,0,20,20,20
1657,0,18,18,18
1658,0,19,19,19
1659,0,19,19,19
1660,0,1,1,1
1661,0,20,20,20
1662,0,6,6,6
1663,0,18,18,18
1664,0,20,20,20
1665,0,26,26,26
1666,0,3,3,19
1667,0,24,24,19
1668,0,13,13,13
1669,0,19,19,19
1670,0,19,19,19
1671,0,19,19,19
1672,0,19,19,19
1673,0,26,26,26
1674,0,19,19,19
1675,0,3,3,19
1676,0,11,11,11
1677,0,19,19,19
1678,0,26,26,26
1679,0,19,22,19
1680,0,20,20,20
1681,0,19,19,19
1682,0,19,19,19
1683,0,15,19,15
1684,0,19,19,19
1685,0,19,19,19
1686,0,19,19,19
1687,0,26,26,26
1688,0,10,10,10
1689,0,22,11,27
1690,0,6,6,6
1691,0,19,19,19
1692,0,12,12,12
1693,0,26,26,26
1694,0,19,19,19
1695,0,19,19,19
1696,0,1,1,1
1697,0,0,0,0
1698,0,13,13,13
1699,0,6,6,6
1700,0,19,19,19
1701,0,3,26,3
1702,0,8,8,8
1703,0,20,20,20
1704,0,19,19,19
1705,0,19,19,19
1706,0,9,3,6
1707,0,19,19,19
1708,0,20,20,20
1709,0,17,17,17
1710,0,13,13,13
1711,0,18,18,18
1712,0,19,19,19
1713,0,19,19,19
1714,0,13,13,13
1715,0,24,13,26
1716,0,19,19,19
1717,0,8,8,8
1718,0,24,7,7
1719,0,19,19,19
1720,0,19,19,19
1721,0,11,19,6
1722,0,19,19,19
1723,0,9,9,9
1724,0,24,24,24
1725,0,19,19,19
1726,0,15,15,3
1727,0,19,19,19
1728,0,19,19,19
1729,0,11,14,11
1730,0,19,19,19
1731,0,8,8,19
1732,0,26,26,26
1733,0,19,3,3
1734,0,22,22,22
1735,0,6,6,6
1736,0,26,26,26
1737,0,18,18,18
1738,0,19,19,19
1739,0,19,19,19
1740,0,20,20,20
1741,0,5,5,5
1742,0,19,19,19
1743,0,19,19,19
1744,0,19,13,19
1745,0,19,19,19
1746,0,19,19,19
1747,0,6,6,6
1748,0,19,19,19
1749,0,20,20,20
1750,0,20,18,18
1751,0,19,19,19
1752,0,6,6,6
1753,0,19,19,19
1754,0,19,19,19
1755,0,19,19,19
1756,0,26,26,26
1757,0,26,26,26
1758,0,19,19,19
1759,0,19,19,19
1760,0,19,19,19
1761,0,0,0,3
1762,0,5,5,5
1763,0,9,9,6
1764,0,19,19,19
1765,0,7,24,24
1766,0,21,21,21
1767,0,19,19,19
1768,0,19,19,19
1769,0,19,19,19
1770,0,19,19,8
1771,0,13,13,13
1772,0,3,3,3
1773,0,19,19,19
1774,0,19,19,19
1775,0,14,14,14
1776,0,19,19,19
1777,0,26,26,26
1778,0,15,15,15
1779,0,19,19,19
1780,0,19,19,19
1781,0,19,19,19
1782,0,18,18,18
1783,0,20,20,20
1784,0,19,19,19
1785,0,19,19,19
1786,0,3,3,3
1787,0,19,19,19
1788,0,19,19,19
1789,0,19,19,19
1790,0,3,3,3
1791,0,26,26,26
1792,0,14,14,14
1793,0,22,11,22
1794,0,11,11,11
1795,0,22,22,22
1796,0,19,19,19
1797,0,20,20,20
1798,0,19,19,19
1799,0,3,3,3
1800,0,19,19,19
1801,0,20,20,20
1802,0,20,20,20
1803,0,22,22,22
1804,0,3,3,3
1805,0,9,9,9
1806,0,19,19,19
1807,0,1,1,1
1808,0,20,20,20
1809,0,19,19,19
1810,0,15,15,15
1811,0,13,13,13
1812,0,27,27,27
1813,0,20,20,1
1814,0,1,1,1
1815,0,19,19,19
1816,0,20,20,20
1817,0,27,27,27
1818,0,6,6,6
1819,0,19,19,19
1820,0,19,19,19
1821,0,19,19,19
1822,0,14,14,14
1823,0,1,1,1
1824,0,19,19,19
1825,0,24,24,24
1826,0,13,13,13
1827,0,19,19,19
1828,0,1,1,1
1829,0,5,5,3
1830,0,8,8,8
1831,0,25,25,25
1832,0,6,6,6
1833,0,26,26,6
1834,0,7,7,7
1835,0,1,1,1
1836,0,19,19,19
1837,0,19,19,19
1838,0,19,19,19
1839,0,19,19,19
1840,0,19,19,19
1841,0,11,14,14
1842,0,19,19,19
1843,0,19,19,19
1844,0,14,14,14
1845,0,1,1,1
1846,0,18,18,18
1847,0,9,9,9
1848,0,14,14,11
1849,0,26,26,26
1850,0,19,19,19
1851,0,22,22,22
1852,0,19,19,19
1853,0,18,18,18
1854,0,13,13,13
1855,0,19,19,19
1856,0,25,25,25
1857,0,26,10,3
1858,0,13,13,13
1859,0,5,5,5
1860,0,14,14,14
1861,0,3,19,3
1862,0,15,15,15
1863,0,25,25,25
1864,0,20,20,20
1865,0,11,11,11
1866,0,20,20,20
1867,0,20,20,20
1868,0,19,19,19
1869,0,17,17,17
1870,0,19,19,19
1871,0,22,22,22
1872,0,20,20,20
1873,0,20,20,20
1874,0,11,11,11
1875,0,19,19,19
1876,0,19,19,19
1877,0,19,19,19
1878,0,13,13,13
1879,0,19,19,19
1880,0,5,5,5
1881,0,19,19,19
1882,0,19,19,19
1883,0,19,19,19
1884,0,19,19,19
1885,0,19,19,19
1886,0,6,6,6
1887,0,19,19,19
1888,0,19,19,19
1889,0,19,19,19
1890,0,3,3,3
1891,0,19,19,19
1892,0,26,26,26
1893,0,1,1,1
1894,0,27,27,27
1895,0,14,14,14
1896,0,23,23,23
1897,0,19,19,19
1898,0,13,13,13
1899,0,6,6,6
1900,0,18,18,18
1901,0,25,25,25
1902,0,6,6,6
1903,0,15,15,15
1904,0,11,11,11
1905,0,19,19,19
1906,0,22,22,22
1907,0,22,22,22
1908,0,19,19,19
1909,0,19,19,19
1910,0,20,20,20
1911,0,19,19,19
1912,0,7,7,7
1913,0,24,14,14
1914,0,6,6,6
1915,0,6,6,6
1916,0,5,5,5
1917,0,19,19,19
1918,0,25,25,25
1919,0,26,26,26
1920,0,6,6,6
1921,0,19,19,19
1922,0,7,7,7
1923,0,19,19,19
1924,0,18,18,18
1925,0,20,20,20
1926,0,19,19,19
1927,0,3,3,3
1928,0,15,15,15
1929,0,1,1,1
1930,0,26,6,26
1931,0,19,19,19
1932,0,26,26,26
1933,0,19,19,19
1934,0,19,22,22
1935,0,19,19,19
1936,0,2,2,2
1937,0,19,14,14
1938,0,25,25,25
1939,0,1,1,1
1940,0,6,26,6
1941,0,11,11,11
1942,0,11,11,11
1943,0,19,19,11
1944,0,20,20,20
1945,0,5,5,5
1946,0,19,19,19
1947,0,19,19,19
1948,0,19,19,19
1949,0,2,2,2
1950,0,19,19,19
1951,0,25,25,25
1952,0,14,26,14
1953,0,19,19,19
1954,0,19,19,19
1955,0,19,19,19
1956,0,19,19,19
1957,0,19,19,19
1958,0,19,19,3
1959,0,19,19,19
1960,0,26,26,26
1961,0,19,19,19
1962,0,19,24,19
1963,0,20,20,20
1964,0,6,6,6
1965,0,14,14,14
1966,0,19,19,19
1967,0,20,20,20
1968,0,19,19,19
1969,0,19,19,19
1970,0,19,19,19
1971,0,20,6,6
1972,0,19,19,19
1973,0,19,19,19
1974,0,19,19,19
1975,0,13,13,13
1976,0,19,19,19
1977,0,19,19,19
1978,0,19,19,19
1979,0,19,19,19
1980,0,19,19,19
1981,0,3,19,19
1982,0,19,19,19
1983,0,13,13,13
1984,0,19,19,19
1985,0,19,19,19
1986,0,19,19,19
1987,0,6,6,6
1988,0,20,6,20
1989,0,18,18,18
1990,0,14,14,14
1991,0,25,25,25
1992,0,26,26,26
1993,0,19,19,19
1994,0,3,3,3
1995,0,6,6,6
1996,0,20,20,20
1997,0,19,19,19
1998,0,19,19,19
1999,0,1,1,1
2000,0,16,8,16
2001,0,19,19,19
2002,0,19,19,19
2003,0,24,24,24
2004,0,19,19,19
2005,0,14,14,14
2006,0,19,19,19
2007,0,14,14,14
2008,0,6,6,6
2009,0,13,13,13
2010,0,19,19,19
2011,0,22,22,22
2012,0,13,13,13
2013,0,19,19,19
2014,0,18,18,18
2015,0,14,14,14
2016,0,19,19,6
2017,0,19,14,19
2018,0,19,19,19
2019,0,19,19,19
2020,0,22,22,22
2021,0,3,3,3
2022,0,19,19,19
2023,0,20,20,20
2024,0,13,24,13
2025,0,19,19,19
2026,0,19,19,19
2027,0,19,19,19
2028,0,19,19,19
2029,0,19,19,19
2030,0,19,19,19
2031,0,3,3,13
2032,0,19,19,19
2033,0,3,19,15
2034,0,24,24,24
2035,0,26,26,26
2036,0,19,19,19
2037,0,3,3,3
2038,0,19,19,19
2039,0,26,26,26
2040,0,19,19,19
2041,0,19,19,19
2042,0,11,8,8
2043,0,5,5,5
2044,0,5,5,5
2045,0,24,24,24
2046,0,9,9,9
2047,0,19,19,19
2048,0,7,7,7
2049,0,19,19,19
2050,0,19,19,19
2051,0,8,8,8
2052,0,20,20,20
2053,0,19,8,19
2054,0,3,15,15
2055,0,9,9,9
2056,0,3,3,3
2057,0,6,25,25
2058,0,19,19,19
2059,0,14,14,14
2060,0,19,19,19
2061,0,26,26,26
2062,0,11,9,9
2063,0,26,26,26
2064,0,22,22,22
2065,0,13,13,13
2066,0,20,20,20
2067,0,19,19,19
2068,0,8,8,8
2069,0,26,22,22
2070,0,3,3,3
2071,0,19,19,19
2072,0,19,19,19
2073,0,13,13,13
2074,0,5,5,5
2075,0,22,22,22
2076,0,19,19,19
2077,0,20,20,20
2078,0,19,19,19
2079,0,19,19,19
2080,0,4,14,4
2081,0,24,24,24
2082,0,6,6,6
2083,0,26,26,26
2084,0,26,26,26
2085,0,20,20,20
2086,0,3,6,3
2087,0,19,19,19
2088,0,19,19,19
2089,0,20,20,20
2090,0,19,19,25
2091,0,6,6,6
2092,0,19,19,19
2093,0,18,18,18
2094,0,20,20,20
2095,0,24,24,24
2096,0,19,19,19
2097,0,19,19,19
2098,0,19,19,19
2099,0,26,26,26
2100,0,3,3,3
2101,0,19,19,19
2102,0,26,26,26
2103,0,3,3,3
2104,0,26,26,26
2105,0,6,6,19
2106,0,13,13,13
2107,0,18,24,24
2108,0,19,19,19
2109,0,6,6,6
2110,0,19,19,19
2111,0,3,11,19
2112,0,20,20,20
2113,0,19,19,19
2114,0,9,9,9
2115,0,19,19,19
2116,0,19,19,19
2117,0,19,19,19
2118,0,19,19,19
2119,0,13,13,13
2120,0,4,4,4
2121,0,19,19,19
2122,0,26,26,26
2123,0,20,20,20
2124,0,20,20,20
2125,0,19,26,26
2126,0,19,19,11
2127,0,26,26,26
2128,0,19,19,19
2129,0,19,19,19
2130,0,19,19,19
2131,0,7,7,7
2132,0,25,25,25
2133,0,26,26,26
2134,0,20,20,20
2135,0,18,18,18
2136,0,19,19,19
2137,0,11,11,11
2138,0,19,19,19
2139,0,19,19,19
2140,0,19,19,19
2141,0,19,19,19
2142,0,11,11,11
2143,0,19,19,19
2144,0,6,6,6
2145,0,19,19,19
2146,0,19,19,19
2147,0,19,19,19
2148,0,26,26,26
2149,0,19,19,19
2150,0,19,19,19
2151,0,6,6,6
2152,0,14,14,14
2153,0,19,19,19
2154,0,20,20,20
2155,0,22,3,3
2156,0,6,6,6
2157,0,6,6,6
2158,0,22,22,22
2159,0,5,5,5
2160,0,5,5,5
2161,0,19,19,19
2162,0,22,3,3
2163,0,15,19,19
2164,0,19,11,19
2165,0,19,19,19
2166,0,22,22,22
2167,0,19,5,19
2168,0,19,19,19
2169,0,19,19,19
2170,0,19,19,19
2171,0,14,14,14
2172,0,19,19,19
2173,0,20,20,20
2174,0,19,19,19
2175,0,19,19,19
2176,0,3,3,3
2177,0,11,11,11
2178,0,19,19,19
2179,0,19,19,19
2180,0,26,26,26
2181,0,22,20,3
2182,0,19,19,19
2183,0,11,11,11
2184,0,19,19,19
2185,0,26,26,26
2186,0,19,19,19
2187,0,20,19,20
2188,0,25,25,25
2189,0,27,27,27
2190,0,11,11,11
2191,0,11,11,11
2192,0,22,22,3
2193,0,19,19,19
2194,0,19,19,19
2195,0,6,6,6
2196,0,19,19,19
2197,0,6,6,6
2198,0,11,11,11
2199,0,6,6,6
2200,0,6,3,3
2201,0,22,22,22
2202,0,19,19,19
2203,0,20,20,20
2204,0,19,19,19
2205,0,19,19,19
2206,0,1,3,1
2207,0,19,19,19
2208,0,20,20,20
2209,0,19,19,19
2210,0,6,6,6
2211,0,19,19,19
2212,0,20,20,20
2213,0,3,22,22
2214,0,25,25,25
2215,0,19,19,19
2216,0,26,26,26
2217,0,12,12,12
2218,0,6,6,6
2219,0,19,19,19
2220,0,19,19,19
2221,0,27,27,27
2222,0,19,19,19
2223,0,19,19,19
2224,0,19,19,19
2225,0,19,19,19
2226,0,26,26,26
2227,0,1,1,1
2228,0,19,19,19
2229,0,19,19,19
2230,0,8,8,8
2231,0,20,20,20
2232,0,19,19,19
2233,0,13,13,13
2234,0,26,26,26
2235,0,19,19,19
2236,0,6,6,6
2237,0,6,6,6
2238,0,6,6,6
2239,0,19,19,3
2240,0,19,19,19
2241,0,22,22,22
2242,0,19,19,19
2243,0,19,19,19
2244,0,19,19,19
2245,0,6,6,6
2246,0,19,19,19
2247,0,26,26,26
2248,0,13,13,13
2249,0,24,24,24
2250,0,19,19,19
2251,0,19,19,19
2252,0,19,19,19
2253,0,25,25,25
2254,0,14,14,14
2255,0,19,19,19
2256,0,24,24,24
2257,0,26,26,26
2258,0,19,19,19
2259,0,19,19,19
2260,0,19,19,19
2261,0,25,25,6
2262,0,14,14,14
2263,0,19,19,19
2264,0,6,6,6
2265,0,3,3,3
2266,0,19,19,19
2267,0,4,4,4
2268,0,19,19,19
2269,0,6,6,6
2270,0,19,19,19
2271,0,20,20,20
2272,0,19,19,19
2273,0,26,26,26
2274,0,19,19,19
2275,0,19,19,19
2276,0,22,22,22
2277,0,1,1,1
2278,0,19,14,14
2279,0,20,20,20
2280,0,19,19,19
2281,0,19,19,22
2282,0,19,19,19
2283,0,22,22,22
2284,0,15,25,15
2285,0,6,6,6
2286,0,22,22,22
2287,0,1,1,1
2288,0,19,19,19
2289,0,7,7,7
2290,0,19,19,19
2291,0,19,19,19
2292,0,6,6,6
2293,0,19,19,19
2294,0,6,20,6
2295,0,5,20,20
2296,0,12,12,12
2297,0,10,21,21
2298,0,13,13,13
2299,0,5,5,5
2300,0,18,18,18
2301,0,6,26,26
2302,0,26,26,26
2303,0,19,19,19
2304,0,13,13,13
2305,0,15,15,15
2306,0,19,19,19
2307,0,19,19,19
2308,0,19,18,19
2309,0,19,19,11
2310,0,1,1,1
2311,0,19,19,19
2312,0,6,3,6
2313,0,6,6,6
2314,0,19,19,19
2315,0,19,19,19
2316,0,14,14,14
2317,0,19,19,19
2318,0,5,3,3
2319,0,19,19,19
2320,0,19,19,19
2321,0,19,6,19
2322,0,20,20,20
2323,0,26,26,26
2324,0,20,20,20
2325,0,19,19,19
2326,0,3,2,3
2327,0,24,24,24
2328,0,24,24,24
2329,0,19,22,22
2330,0,6,6,6
2331,0,19,19,19
2332,0,6,6,6
2333,0,20,20,20
2334,0,24,13,13
2335,0,20,20,20
2336,0,26,26,26
2337,0,26,26,26
2338,0,19,19,19
2339,0,19,19,19
2340,0,19,19,19
2341,0,19,19,19
2342,0,19,19,19
2343,0,19,19,19
2344,0,6,6,6
2345,0,14,14,14
2346,0,19,19,19
2347,0,20,20,20
2348,0,15,15,15
2349,0,25,25,25
2350,0,11,19,19
2351,0,6,6,6
2352,0,14,14,14
2353,0,26,26,26
2354,0,5,5,5
2355,0,26,26,26
2356,0,20,20,20
2357,0,26,26,26
2358,0,19,19,19
2359,0,19,19,19
2360,0,19,19,19
2361,0,26,26,26
2362,0,22,22,22
2363,0,19,14,14
2364,0,19,19,19
2365,0,18,18,18
2366,0,19,19,19
2367,0,19,19,19
2368,0,20,6,6
2369,0,19,19,19
2370,0,19,19,19
2371,0,13,13,13
2372,0,26,26,26
2373,0,6,6,6
2374,0,11,11,11
2375,0,19,19,19
2376,0,19,19,19
2377,0,6,6,6
2378,0,20,20,20
2379,0,13,4,4
2380,0,24,24,24
2381,0,19,19,19
2382,0,26,26,26
2383,0,25,25,25
2384,0,20,20,20
2385,0,19,19,19
2386,0,19,19,19
2387,0,20,20,20
2388,0,19,19,19
2389,0,13,13,13
2390,0,11,11,11
2391,0,5,5,5
2392,0,0,0,0
2393,0,26,26,26
2394,0,19,19,19
2395,0,20,20,20
2396,0,19,19,19
2397,0,6,6,6
2398,0,18,18,18
2399,0,19,19,19
2400,0,6,24,6
2401,0,19,19,19
2402,0,22,22,22
2403,0,10,10,10
2404,0,22,22,22
2405,0,20,20,20
2406,0,6,6,6
2407,0,19,19,19
2408,0,6,6,6
2409,0,26,26,26
2410,0,19,19,19
2411,0,19,19,19
2412,0,19,19,19
2413,0,6,20,6
2414,0,19,19,19
2415,0,6,6,6
2416,0,19,19,19
2417,0,19,19,19
2418,0,19,19,19
2419,0,19,19,19
2420,0,20,20,20
2421,0,19,19,19
2422,0,19,19,19
2423,0,26,22,26
2424,0,12,12,12
2425,0,5,5,5
2426,0,13,13,13
2427,0,3,3,3
2428,0,26,26,26
2429,0,26,26,26
2430,0,19,6,19
2431,0,19,19,19
2432,0,19,19,19
2433,0,22,11,17
2434,0,18,18,18
2435,0,19,19,19
2436,0,10,10,10
2437,0,19,19,19
2438,0,26,26,26
2439,0,6,6,6
2440,0,19,19,19
2441,0,6,6,6
2442,0,6,6,6
2443,0,6,6,6
2444,0,3,3,6
2445,0,6,6,6
2446,0,19,19,19
2447,0,13,19,24
2448,0,25,25,25
2449,0,6,6,6
2450,0,6,6,6
2451,0,19,19,19
2452,0,19,19,19
2453,0,26,26,26
2454,0,26,26,26
2455,0,18,18,18
2456,0,19,19,19
2457,0,27,27,27
2458,0,19,19,19
2459,0,6,6,6
2460,0,0,0,19
2461,0,8,8,8
2462,0,11,11,22
2463,0,26,26,26
2464,0,20,20,20
2465,0,19,3,3
2466,0,19,19,19
2467,0,6,6,6
2468,0,3,3,3
2469,0,3,3,3
2470,0,26,26,26
2471,0,26,26,26
2472,0,19,19,19
2473,0,15,15,15
2474,0,19,19,19
2475,0,12,12,12
2476,0,26,26,26
2477,0,19,8,8
2478,0,22,22,19
2479,0,19,19,19
2480,0,11,11,11
2481,0,26,26,26
2482,0,6,6,6
2483,0,14,14,14
2484,0,1,1,1
2485,0,6,6,6
2486,0,19,19,19
2487,0,22,22,22
2488,0,0,0,0
2489,0,15,15,15
2490,0,19,19,19
2491,0,19,19,19
2492,0,24,24,24
2493,0,3,3,3
2494,0,25,25,25
2495,0,19,19,19
2496,0,1,1,1
2497,0,19,19,19
2498,0,19,19,19
2499,0,19,19,19
2500,0,19,19,19
2501,0,18,18,18
2502,0,19,19,19
2503,0,19,19,19
2504,0,19,19,19
2505,0,26,26,26
2506,0,20,20,20
2507,0,1,1,1
2508,0,6,6,6
2509,0,3,3,3
2510,0,22,22,26
2511,0,15,25,15
2512,0,19,19,19
2513,0,22,22,22
2514,0,6,6,6
2515,0,3,1,3
2516,0,27,27,27
2517,0,6,6,6
2518,0,22,22,22
2519,0,27,27,27
2520,0,6,6,6
2521,0,19,19,19
2522,0,27,27,27
2523,0,19,19,19
2524,0,6,6,18
2525,0,27,27,27
2526,0,19,19,19
2527,0,19,19,19
2528,0,22,22,22
2529,0,19,19,19
2530,0,19,19,19
2531,0,3,3,3
2532,0,20,20,20
2533,0,19,19,19
2534,0,19,19,19
2535,0,6,6,6
2536,0,19,19,19
2537,0,26,26,26
2538,0,26,26,26
2539,0,26,26,26
2540,0,20,20,20
2541,0,8,8,8
2542,0,13,13,13
2543,0,19,19,19
2544,0,19,19,19
2545,0,19,19,19
2546,0,26,26,26
2547,0,26,26,26
2548,0,14,14,14
2549,0,19,19,19
2550,0,10,10,10
2551,0,27,27,27
2552,0,27,27,6
2553,0,6,6,6
2554,0,8,8,8
2555,0,19,19,19
2556,0,20,20,20
2557,0,20,20,20
2558,0,26,26,26
2559,0,26,26,26
2560,0,19,19,19
2561,0,20,20,20
2562,0,19,19,19
2563,0,19,19,19
2564,0,10,10,10
2565,0,19,19,19
2566,0,19,19,19
2567,0,19,19,19
2568,0,19,19,19
2569,0,22,22,22
2570,0,19,19,19
2571,0,26,26,26
2572,0,3,2,3
2573,0,26,26,26
2574,0,19,19,19
2575,0,19,19,19
2576,0,19,19,19
2577,0,19,19,19
2578,0,19,19,19
2579,0,19,19,19
2580,0,19,19,19
2581,0,6,26,20
2582,0,6,6,6
2583,0,24,24,24
2584,0,20,20,20
2585,0,19,19,19
2586,0,6,6,6
2587,0,19,19,19
2588,0,15,15,15
2589,0,22,22,19
2590,0,17,17,17
2591,0,19,19,19
2592,0,26,26,26
2593,0,6,26,26
2594,0,19,19,19
2595,0,19,19,19
2596,0,19,19,19
2597,0,15,15,15
2598,0,19,19,19
2599,0,22,22,22
2600,0,6,6,6
2601,0,11,6,14
2602,0,26,26,26
2603,0,20,20,20
2604,0,19,19,19
2605,0,19,19,19
2606,0,19,19,19
2607,0,20,20,20
2608,0,6,6,6
2609,0,19,19,19
2610,0,13,13,13
2611,0,19,19,19
2612,0,27,27,27
2613,0,19,19,19
2614,0,26,26,26
2615,0,14,14,14
2616,0,5,5,3
2617,0,20,20,20
2618,0,5,5,5
2619,0,19,19,19
2620,0,19,19,19
2621,0,19,19,19
2622,0,3,3,3
2623,0,22,22,22
2624,0,19,19,19
2625,0,20,20,20
2626,0,19,19,19
2627,0,19,19,19
2628,0,19,19,19
2629,0,19,19,19
2630,0,19,19,19
